instrument_id,date,close,source
bway.us,NaT,12.87,stooq:us
bwb.us,NaT,17.52,stooq:us
bwbbp.us,NaT,20.02,stooq:us
bwen.us,NaT,1.96,stooq:us
bwfg.us,NaT,47.89,stooq:us
bwin.us,NaT,21.09,stooq:us
bwmn.us,NaT,28.67,stooq:us
byah.us,NaT,1.02,stooq:us
byfc.us,NaT,7.12,stooq:us
bynd.us,NaT,0.6442,stooq:us
byrn.us,NaT,9.15,stooq:us
bysi.us,NaT,1.58,stooq:us
bz.us,NaT,13.19,stooq:us
bzai.us,NaT,1.76,stooq:us
bzaiw.us,NaT,0.41,stooq:us
bzfd.us,NaT,0.585,stooq:us
bzfdw.us,NaT,0.015,stooq:us
bzun.us,NaT,2.1,stooq:us
caas.us,NaT,4.15,stooq:us
caba.us,NaT,2.7,stooq:us
cabr.us,NaT,1.2,stooq:us
cac.us,NaT,46.37,stooq:us
cacc.us,NaT,420.88,stooq:us
cadl.us,NaT,4.47,stooq:us
caep.us,NaT,10.29,stooq:us
cai.us,NaT,16.86,stooq:us
caiq.us,NaT,23.29,stooq:us
cake.us,NaT,54.66,stooq:us
calc.us,NaT,0.56,stooq:us
calm.us,NaT,78.01,stooq:us
camp.us,NaT,4.535,stooq:us
camt.us,NaT,144.46,stooq:us
can.us,NaT,0.4194,stooq:us
capn.us,NaT,10.95,stooq:us
capnr.us,NaT,0.22,stooq:us
capnu.us,NaT,10.9,stooq:us
capr.us,NaT,29.05,stooq:us
caps.us,NaT,0.65,stooq:us
capt.us,NaT,0.56,stooq:us
captw.us,NaT,0.0591,stooq:us
caq.us,NaT,10.1,stooq:us
caquu.us,NaT,10.0,stooq:us
car.us,NaT,138.67,stooq:us
care.us,NaT,23.14,stooq:us
carg.us,NaT,35.34,stooq:us
carl.us,NaT,9.66,stooq:us
cart.us,NaT,36.69,stooq:us
cash.us,NaT,88.7,stooq:us
cass.us,NaT,43.41,stooq:us
cast.us,NaT,4.02,stooq:us
casy.us,NaT,712.75,stooq:us
caty.us,NaT,49.41,stooq:us
cban.us,NaT,19.59,stooq:us
cbat.us,NaT,0.8071,stooq:us
cbc.us,NaT,23.75,stooq:us
cbfv.us,NaT,35.4,stooq:us
cbio.us,NaT,15.07,stooq:us
cbk.us,NaT,25.92,stooq:us
cbll.us,NaT,17.77,stooq:us
cbnk.us,NaT,29.625,stooq:us
cbrl.us,NaT,27.32,stooq:us
cbsh.us,NaT,48.2,stooq:us
cbus.us,NaT,1.9,stooq:us
ccap.us,NaT,12.41,stooq:us
ccb.us,NaT,73.645,stooq:us
ccbg.us,NaT,43.25,stooq:us
ccc.us,NaT,5.825,stooq:us
cccc.us,NaT,2.42,stooq:us
cccxu.us,NaT,15.0,stooq:us
ccd.us,NaT,20.72,stooq:us
ccec.us,NaT,20.08,stooq:us
ccep.us,NaT,92.16,stooq:us
ccg.us,NaT,0.7555,stooq:us
ccgww.us,NaT,0.0255,stooq:us
cchh.us,NaT,0.6533,stooq:us
ccii.us,NaT,10.23,stooq:us
cciiu.us,NaT,10.37,stooq:us
cciiw.us,NaT,0.62,stooq:us
ccix.us,NaT,10.69,stooq:us
ccixu.us,NaT,10.5,stooq:us
ccixw.us,NaT,0.62,stooq:us
ccld.us,NaT,3.55,stooq:us
ccldo.us,NaT,25.6,stooq:us
ccne.us,NaT,28.55,stooq:us
ccnep.us,NaT,25.0,stooq:us
ccoi.us,NaT,17.72,stooq:us
ccrn.us,NaT,9.52,stooq:us
ccsi.us,NaT,23.68,stooq:us
cctg.us,NaT,0.4025,stooq:us
ccxi.us,NaT,10.11,stooq:us
ccxiu.us,NaT,10.2372,stooq:us
ccxiw.us,NaT,0.82,stooq:us
cd.us,NaT,4.14,stooq:us
cdig.us,NaT,24.4,stooq:us
cdio.us,NaT,1.93,stooq:us
cdiow.us,NaT,0.0168,stooq:us
cdlx.us,NaT,0.8972,stooq:us
cdna.us,NaT,16.8,stooq:us
cdnl.us,NaT,37.56,stooq:us
cdns.us,NaT,272.18,stooq:us
cdro.us,NaT,8.2,stooq:us
cdrow.us,NaT,0.63,stooq:us
cdt.us,NaT,7.61,stooq:us
cdtg.us,NaT,0.34,stooq:us
cdttw.us,NaT,0.008,stooq:us
cdw.us,NaT,118.65,stooq:us
cdxs.us,NaT,1.56,stooq:us
cdzi.us,NaT,4.96,stooq:us
cdzip.us,NaT,19.6,stooq:us
ceco.us,NaT,57.02,stooq:us
ceg.us,NaT,303.57,stooq:us
celc.us,NaT,106.19,stooq:us
celh.us,NaT,34.415,stooq:us
celu.us,NaT,1.2,stooq:us
celuw.us,NaT,0.0075,stooq:us
celz.us,NaT,1.99,stooq:us
cenn.us,NaT,0.1099,stooq:us
cent.us,NaT,37.075,stooq:us
centa.us,NaT,32.685,stooq:us
cenx.us,NaT,56.39,stooq:us
cepf.us,NaT,10.22,stooq:us
cepo.us,NaT,10.49,stooq:us
ceps.us,NaT,10.07,stooq:us
cept.us,NaT,10.9,stooq:us
cepv.us,NaT,10.075,stooq:us
cers.us,NaT,1.77,stooq:us
cert.us,NaT,5.8,stooq:us
cetx.us,NaT,0.5448,stooq:us
cety.us,NaT,0.9499,stooq:us
ceva.us,NaT,18.32,stooq:us
cfbk.us,NaT,27.75,stooq:us
cffi.us,NaT,73.0,stooq:us
cffn.us,NaT,6.97,stooq:us
cflt.us,NaT,30.68,stooq:us
cg.us,NaT,46.12,stooq:us
cgabl.us,NaT,17.22,stooq:us
cgbd.us,NaT,11.05,stooq:us
cgc.us,NaT,0.8977,stooq:us
cgct.us,NaT,10.245,stooq:us
cgctu.us,NaT,10.6,stooq:us
cgctw.us,NaT,0.68,stooq:us
cgem.us,NaT,12.76,stooq:us
cgen.us,NaT,2.03,stooq:us
cgnt.us,NaT,7.89,stooq:us
cgnx.us,NaT,45.94,stooq:us
cgo.us,NaT,10.74,stooq:us
cgon.us,NaT,64.62,stooq:us
cgtl.us,NaT,1.05,stooq:us
cgtx.us,NaT,0.765,stooq:us
cha.us,NaT,9.65,stooq:us
chac.us,NaT,9.88,stooq:us
chacr.us,NaT,0.916,stooq:us
chacu.us,NaT,10.3,stooq:us
chai.us,NaT,1.12,stooq:us
char.us,NaT,10.57,stooq:us
charr.us,NaT,0.1401,stooq:us
charu.us,NaT,10.69,stooq:us
chci.us,NaT,16.89,stooq:us
chco.us,NaT,119.75,stooq:us
chdn.us,NaT,84.76,stooq:us
chec.us,NaT,10.07,stooq:us
checu.us,NaT,10.13,stooq:us
checw.us,NaT,0.24,stooq:us
chef.us,NaT,61.1875,stooq:us
chi.us,NaT,10.575,stooq:us
chkp.us,NaT,140.92,stooq:us
chmg.us,NaT,54.3,stooq:us
chnr.us,NaT,4.395,stooq:us
chpg.us,NaT,10.27,stooq:us
chpgr.us,NaT,0.132,stooq:us
chpgu.us,NaT,10.49,stooq:us
chpx.us,NaT,56.53,stooq:us
chr.us,NaT,0.84274,stooq:us
chrd.us,NaT,147.28,stooq:us
chri.us,NaT,76.2,stooq:us
chrs.us,NaT,1.65,stooq:us
chrw.us,NaT,163.675,stooq:us
chscl.us,NaT,25.4,stooq:us
chscm.us,NaT,24.595,stooq:us
chscn.us,NaT,24.86,stooq:us
chsco.us,NaT,26.07,stooq:us
chscp.us,NaT,27.9,stooq:us
chsn.us,NaT,2.58,stooq:us
chtr.us,NaT,219.59,stooq:us
chw.us,NaT,7.04,stooq:us
chy.us,NaT,10.8,stooq:us
chym.us,NaT,16.98,stooq:us
cifg.us,NaT,6.0368,stooq:us
cifr.us,NaT,14.03,stooq:us
cigi.us,NaT,101.26,stooq:us
cigl.us,NaT,1.68,stooq:us
ciit.us,NaT,1.57,stooq:us
cimg.us,NaT,0.03,stooq:us
cinf.us,NaT,154.45,stooq:us
cing.us,NaT,6.45,stooq:us
cingw.us,NaT,0.036,stooq:us
ciso.us,NaT,0.328799,stooq:us
ciss.us,NaT,0.8,stooq:us
civb.us,NaT,22.56,stooq:us
cjmb.us,NaT,1.3,stooq:us
clar.us,NaT,2.7,stooq:us
clbk.us,NaT,17.32,stooq:us
clbt.us,NaT,13.18,stooq:us
cldx.us,NaT,30.24,stooq:us
clfd.us,NaT,27.73,stooq:us
clgn.us,NaT,0.7099,stooq:us
clik.us,NaT,1.71,stooq:us
clir.us,NaT,3.78,stooq:us
clls.us,NaT,3.002,stooq:us
clmb.us,NaT,19.59,stooq:us
clmt.us,NaT,33.83,stooq:us
clne.us,NaT,2.61,stooq:us
clnn.us,NaT,4.71,stooq:us
clov.us,NaT,1.72,stooq:us
clps.us,NaT,0.9191,stooq:us
clpt.us,NaT,9.02,stooq:us
clrb.us,NaT,2.69,stooq:us
clro.us,NaT,3.7,stooq:us
clsk.us,NaT,8.9,stooq:us
clskw.us,NaT,0.275,stooq:us
clst.us,NaT,16.5,stooq:us
clwt.us,NaT,1.17,stooq:us
clym.us,NaT,6.93,stooq:us
cmbm.us,NaT,0.5775,stooq:us
cmbo.us,NaT,101.6,stooq:us
cmco.us,NaT,14.3,stooq:us
cmcsa.us,NaT,28.61,stooq:us
cmcsv.us,NaT,27.46,stooq:us
cmct.us,NaT,0.5601,stooq:us
cme.us,NaT,297.25,stooq:us
cmgg.us,NaT,13.0,stooq:us
cmii.us,NaT,9.83,stooq:us
cmiiu.us,NaT,10.0,stooq:us
cmiiw.us,NaT,0.36,stooq:us
cmmb.us,NaT,1.5,stooq:us
cmnd.us,NaT,0.8183,stooq:us
cmpr.us,NaT,72.48,stooq:us
cmps.us,NaT,5.36,stooq:us
cmpx.us,NaT,5.21,stooq:us
cmrc.us,NaT,2.5,stooq:us
cmtl.us,NaT,3.12,stooq:us
cmtv.us,NaT,31.87,stooq:us
cncg.us,NaT,9.785,stooq:us
cnck.us,NaT,1.68,stooq:us
cnckw.us,NaT,0.175,stooq:us
cndt.us,NaT,1.27,stooq:us
cnet.us,NaT,0.68,stooq:us
cney.us,NaT,0.3827,stooq:us
cnob.us,NaT,26.27,stooq:us
cnobp.us,NaT,24.44,stooq:us
cnqq.us,NaT,21.66,stooq:us
cnsp.us,NaT,2.27,stooq:us
cnta.us,NaT,28.63,stooq:us
cntb.us,NaT,3.62,stooq:us
cntn.us,NaT,3.27,stooq:us
cntx.us,NaT,2.6,stooq:us
cnty.us,NaT,1.38,stooq:us
cnvs.us,NaT,2.4,stooq:us
cnxc.us,NaT,26.67,stooq:us
cnxn.us,NaT,57.23,stooq:us
coch.us,NaT,0.665,stooq:us
cochw.us,NaT,0.06,stooq:us
coco.us,NaT,47.0,stooq:us
cocp.us,NaT,1.03,stooq:us
coda.us,NaT,11.43,stooq:us
codx.us,NaT,1.76,stooq:us
coep.us,NaT,10.95,stooq:us
coepw.us,NaT,0.016,stooq:us
cofs.us,NaT,27.4,stooq:us
cogt.us,NaT,35.6625,stooq:us
cohu.us,NaT,30.5,stooq:us
coin.us,NaT,164.53,stooq:us
coke.us,NaT,182.17,stooq:us
cola.us,NaT,10.49,stooq:us
colar.us,NaT,0.29,stooq:us
colau.us,NaT,10.68,stooq:us
colb.us,NaT,26.805,stooq:us
coll.us,NaT,32.62,stooq:us
colm.us,NaT,55.07,stooq:us
conx.us,NaT,7.54,stooq:us
coo.us,NaT,70.36,stooq:us
coot.us,NaT,0.58,stooq:us
cootw.us,NaT,0.0202,stooq:us
cort.us,NaT,37.81,stooq:us
corz.us,NaT,15.2,stooq:us
corzw.us,NaT,8.97,stooq:us
corzz.us,NaT,15.05,stooq:us
cosm.us,NaT,0.3193,stooq:us
cost.us,NaT,987.0,stooq:us
cotg.us,NaT,14.81,stooq:us
coya.us,NaT,3.99,stooq:us
cpb.us,NaT,22.22,stooq:us
cpbi.us,NaT,17.11,stooq:us
cphc.us,NaT,15.3101,stooq:us
cpix.us,NaT,3.255,stooq:us
cpop.us,NaT,0.306049,stooq:us
cprt.us,NaT,32.615,stooq:us
cprx.us,NaT,23.4,stooq:us
cpsh.us,NaT,3.67,stooq:us
cpss.us,NaT,7.57,stooq:us
cpz.us,NaT,13.5,stooq:us
crac.us,NaT,10.0,stooq:us
cracr.us,NaT,0.1804,stooq:us
cracu.us,NaT,10.2,stooq:us
cracw.us,NaT,0.075,stooq:us
crai.us,NaT,154.27,stooq:us
cran.us,NaT,9.915,stooq:us
cranr.us,NaT,0.1751,stooq:us
cranu.us,NaT,10.1016,stooq:us
craq.us,NaT,10.16,stooq:us
craqr.us,NaT,0.2,stooq:us
craqu.us,NaT,10.71,stooq:us
crbp.us,NaT,8.68,stooq:us
crbu.us,NaT,1.79,stooq:us
crct.us,NaT,3.82,stooq:us
crdf.us,NaT,1.6,stooq:us
crdl.us,NaT,1.25,stooq:us
crdo.us,NaT,95.13,stooq:us
cre.us,NaT,2.48,stooq:us
creg.us,NaT,0.2178,stooq:us
cresw.us,NaT,0.0015,stooq:us
cresy.us,NaT,12.2,stooq:us
crex.us,NaT,3.345,stooq:us
crgo.us,NaT,1.71,stooq:us
cris.us,NaT,0.5555,stooq:us
crmd.us,NaT,6.72,stooq:us
crml.us,NaT,7.2,stooq:us
crmlw.us,NaT,3.25,stooq:us
crmt.us,NaT,13.04,stooq:us
crmu.us,NaT,3.9953,stooq:us
crnc.us,NaT,6.09,stooq:us
crnt.us,NaT,2.115,stooq:us
crnx.us,NaT,33.64,stooq:us
cron.us,NaT,2.5,stooq:us
crox.us,NaT,80.13,stooq:us
crsp.us,NaT,45.89,stooq:us
crsr.us,NaT,5.36,stooq:us
crto.us,NaT,17.01,stooq:us
crus.us,NaT,145.0,stooq:us
crvl.us,NaT,53.85,stooq:us
crvo.us,NaT,3.72,stooq:us
crvs.us,NaT,13.91,stooq:us
crwd.us,NaT,379.57,stooq:us
crws.us,NaT,2.62,stooq:us
crwv.us,NaT,75.31,stooq:us
csai.us,NaT,0.66,stooq:us
csbr.us,NaT,5.812,stooq:us
csco.us,NaT,79.86,stooq:us
csgp.us,NaT,40.16,stooq:us
csgs.us,NaT,80.48,stooq:us
csiq.us,NaT,13.47,stooq:us
cspi.us,NaT,8.0,stooq:us
csq.us,NaT,16.73,stooq:us
cste.us,NaT,1.035,stooq:us
cstl.us,NaT,23.54,stooq:us
cswc.us,NaT,21.5,stooq:us
csx.us,NaT,40.2,stooq:us
ctaau.us,NaT,10.0,stooq:us
ctas.us,NaT,167.11,stooq:us
ctbi.us,NaT,60.35,stooq:us
ctkb.us,NaT,4.31,stooq:us
ctlp.us,NaT,10.6,stooq:us
ctmx.us,NaT,4.49,stooq:us
ctnm.us,NaT,13.24,stooq:us
ctnt.us,NaT,1.365,stooq:us
ctor.us,NaT,0.5287,stooq:us
ctrm.us,NaT,1.75,stooq:us
ctrn.us,NaT,42.02,stooq:us
ctsh.us,NaT,60.14,stooq:us
ctso.us,NaT,0.59,stooq:us
ctw.us,NaT,2.33,stooq:us
ctxr.us,NaT,0.7123,stooq:us
cub.us,NaT,10.74,stooq:us
cubwu.us,NaT,10.77,stooq:us
cubww.us,NaT,0.2,stooq:us
cue.us,NaT,0.225,stooq:us
culp.us,NaT,2.84,stooq:us
cupr.us,NaT,0.3,stooq:us
curi.us,NaT,2.95,stooq:us
curr.us,NaT,2.53,stooq:us
curx.us,NaT,0.475,stooq:us
cusd.us,NaT,19.49,stooq:us
cv.us,NaT,7.29,stooq:us
cvbf.us,NaT,19.16,stooq:us
cvco.us,NaT,470.195,stooq:us
cvgi.us,NaT,3.51,stooq:us
cvgw.us,NaT,25.86,stooq:us
cvkd.us,NaT,5.0,stooq:us
cvlg.us,NaT,26.75,stooq:us
cvlt.us,NaT,76.91,stooq:us
cvrx.us,NaT,8.86,stooq:us
cvv.us,NaT,5.13,stooq:us
cwbc.us,NaT,22.82,stooq:us
cwco.us,NaT,32.26,stooq:us
cwd.us,NaT,1.1002,stooq:us
cwst.us,NaT,75.055,stooq:us
cxai.us,NaT,0.2057,stooq:us
cxaiw.us,NaT,0.04,stooq:us
cxdo.us,NaT,5.98,stooq:us
cyab.us,NaT,2.33,stooq:us
cycn.us,NaT,1.45,stooq:us
cycu.us,NaT,1.01,stooq:us
cycuw.us,NaT,0.0209,stooq:us
cyn.us,NaT,1.57,stooq:us
cyph.us,NaT,0.63,stooq:us
cyrx.us,NaT,8.01,stooq:us
cytk.us,NaT,62.44,stooq:us
czfs.us,NaT,60.31,stooq:us
cznc.us,NaT,22.14,stooq:us
czr.us,NaT,25.73,stooq:us
czwi.us,NaT,19.33,stooq:us
daaq.us,NaT,10.23,stooq:us
daaqu.us,NaT,10.42,stooq:us
daaqw.us,NaT,0.37,stooq:us
daic.us,NaT,0.194,stooq:us
daicw.us,NaT,0.0355,stooq:us
daio.us,NaT,2.665,stooq:us
dakt.us,NaT,19.52,stooq:us
dare.us,NaT,1.57,stooq:us
dash.us,NaT,147.38,stooq:us
dave.us,NaT,169.38,stooq:us
davew.us,NaT,0.2101,stooq:us
dawn.us,NaT,21.41,stooq:us
dbca.us,NaT,9.85,stooq:us
dbcau.us,NaT,10.0,stooq:us
dbcaw.us,NaT,0.2616,stooq:us
dbgi.us,NaT,1.73,stooq:us
dbsc.us,NaT,22.42,stooq:us
dbvt.us,NaT,19.56,stooq:us
dbx.us,NaT,22.15,stooq:us
dcbo.us,NaT,16.51,stooq:us
dcgo.us,NaT,0.58,stooq:us
dcom.us,NaT,33.3,stooq:us
dcomg.us,NaT,26.34,stooq:us
dcomp.us,NaT,18.22,stooq:us
dcoy.us,NaT,6.09,stooq:us
dcth.us,NaT,9.03,stooq:us
dcx.us,NaT,1.6,stooq:us
ddi.us,NaT,8.443,stooq:us
ddog.us,NaT,115.96,stooq:us
deft.us,NaT,0.5139,stooq:us
derm.us,NaT,4.64,stooq:us
devs.us,NaT,0.59,stooq:us
dfdv.us,NaT,3.77,stooq:us
dfdvw.us,NaT,0.68,stooq:us
dfli.us,NaT,1.75,stooq:us
dfliw.us,NaT,0.0388,stooq:us
dfns.us,NaT,0.755,stooq:us
dfnsw.us,NaT,0.100102,stooq:us
dfsc.us,NaT,1.86,stooq:us
dfscw.us,NaT,0.03,stooq:us
dftx.us,NaT,17.7,stooq:us
dgica.us,NaT,16.85,stooq:us
dgicb.us,NaT,16.5606,stooq:us
dgii.us,NaT,48.05,stooq:us
dgnx.us,NaT,0.3893,stooq:us
dgxx.us,NaT,2.11,stooq:us
dh.us,NaT,1.06,stooq:us
dhc.us,NaT,6.82,stooq:us
dhcni.us,NaT,16.43,stooq:us
dhcnl.us,NaT,17.54,stooq:us
dhil.us,NaT,172.71,stooq:us
dibs.us,NaT,5.35,stooq:us
dime.us,NaT,8.52,stooq:us
diod.us,NaT,69.56,stooq:us
djco.us,NaT,494.8,stooq:us
djt.us,NaT,8.49,stooq:us
djtww.us,NaT,4.97,stooq:us
dki.us,NaT,0.325,stooq:us
dkng.us,NaT,20.805,stooq:us
dlhc.us,NaT,5.5001,stooq:us
dlo.us,NaT,12.27,stooq:us
dlpn.us,NaT,1.45,stooq:us
dlth.us,NaT,3.02,stooq:us
dltr.us,NaT,105.76,stooq:us
dlxy.us,NaT,0.649,stooq:us
dmaa.us,NaT,10.49,stooq:us
dmaar.us,NaT,0.08,stooq:us
dmaau.us,NaT,10.5,stooq:us
dmac.us,NaT,6.79,stooq:us
dmii.us,NaT,9.975,stooq:us
dmiir.us,NaT,0.1,stooq:us
dmiiu.us,NaT,10.04,stooq:us
dmlp.us,NaT,27.74,stooq:us
dmra.us,NaT,25.24,stooq:us
dmrc.us,NaT,4.55,stooq:us
dnli.us,NaT,18.26,stooq:us
dnmx.us,NaT,9.91,stooq:us
dnmxu.us,NaT,10.08,stooq:us
dnmxw.us,NaT,0.2898,stooq:us
dnng.us,NaT,10.56,stooq:us
dnth.us,NaT,80.95,stooq:us
dnut.us,NaT,3.265,stooq:us
docu.us,NaT,46.12,stooq:us
dogz.us,NaT,1.36,stooq:us
domh.us,NaT,2.9,stooq:us
domo.us,NaT,3.07,stooq:us
doo.us,NaT,68.36,stooq:us
dorm.us,NaT,104.2551,stooq:us
dox.us,NaT,64.94,stooq:us
doyu.us,NaT,4.65,stooq:us
dpro.us,NaT,4.61,stooq:us
dpz.us,NaT,348.14,stooq:us
drct.us,NaT,0.76,stooq:us
drdb.us,NaT,10.48,stooq:us
drdbu.us,NaT,10.53,stooq:us
drdbw.us,NaT,0.186,stooq:us
drh.us,NaT,9.38,stooq:us
drio.us,NaT,8.23,stooq:us
drma.us,NaT,1.2,stooq:us
drmaw.us,NaT,0.0167,stooq:us
drnz.us,NaT,22.93,stooq:us
drs.us,NaT,45.07,stooq:us
drts.us,NaT,6.9,stooq:us
drtsw.us,NaT,0.9551,stooq:us
drug.us,NaT,71.0,stooq:us
drvn.us,NaT,12.17,stooq:us
dsac.us,NaT,9.91,stooq:us
dsacu.us,NaT,10.08,stooq:us
dsacw.us,NaT,0.432,stooq:us
dsgn.us,NaT,10.52,stooq:us
dsgr.us,NaT,26.12,stooq:us
dsgx.us,NaT,69.42,stooq:us
dsp.us,NaT,10.725,stooq:us
dswl.us,NaT,3.1,stooq:us
dsy.us,NaT,2.62,stooq:us
dsyww.us,NaT,0.0222,stooq:us
dtckf.us,NaT,1.53,stooq:us
dtcx.us,NaT,2.14,stooq:us
dti.us,NaT,3.72,stooq:us
dtil.us,NaT,5.95,stooq:us
dtsq.us,NaT,11.1,stooq:us
dtsqr.us,NaT,0.1309,stooq:us
dtsqu.us,NaT,10.85,stooq:us
dtss.us,NaT,0.9321,stooq:us
dtst.us,NaT,3.97,stooq:us
dtstw.us,NaT,0.06,stooq:us
duo.us,NaT,1.075,stooq:us
duog.us,NaT,2.94,stooq:us
duol.us,NaT,94.5675,stooq:us
duot.us,NaT,6.295,stooq:us
dvgr.us,NaT,23.81,stooq:us
dvlt.us,NaT,0.585,stooq:us
dwsn.us,NaT,3.33,stooq:us
dwtx.us,NaT,1.98,stooq:us
dxcm.us,NaT,62.35,stooq:us
dxlg.us,NaT,0.4401,stooq:us
dxpe.us,NaT,137.44,stooq:us
dxr.us,NaT,9.86,stooq:us
dxst.us,NaT,3.53,stooq:us
dyai.us,NaT,0.6601,stooq:us
dycq.us,NaT,11.16,stooq:us
dyn.us,NaT,17.22,stooq:us
dynb.us,NaT,39.09,stooq:us
dyor.us,NaT,9.95,stooq:us
dyoru.us,NaT,10.07,stooq:us
dyorw.us,NaT,0.28,stooq:us
ea.us,NaT,202.5,stooq:us
eart.us,NaT,28.5,stooq:us
easy.us,NaT,26.42,stooq:us
ebay.us,NaT,89.04,stooq:us
ebc.us,NaT,19.18,stooq:us
ebmt.us,NaT,20.28,stooq:us
ebon.us,NaT,1.95,stooq:us
ecbk.us,NaT,16.37,stooq:us
ecda.us,NaT,0.0106,stooq:us
ecdaw.us,NaT,0.0128,stooq:us
ecor.us,NaT,5.86,stooq:us
ecpg.us,NaT,69.12,stooq:us
ecx.us,NaT,0.95,stooq:us
ecxww.us,NaT,0.0521,stooq:us
edap.us,NaT,3.7,stooq:us
edbl.us,NaT,1.0,stooq:us
edblw.us,NaT,0.077501,stooq:us
edhl.us,NaT,3.21,stooq:us
edit.us,NaT,2.23,stooq:us
edry.us,NaT,19.9,stooq:us
edsa.us,NaT,5.705,stooq:us
edtk.us,NaT,1.02,stooq:us
educ.us,NaT,1.27,stooq:us
eee.us,NaT,18.39,stooq:us
eeft.us,NaT,65.585,stooq:us
eeiq.us,NaT,10.51,stooq:us
efoi.us,NaT,1.92,stooq:us
efsc.us,NaT,53.85,stooq:us
efscp.us,NaT,20.27,stooq:us
efsi.us,NaT,35.52,stooq:us
egan.us,NaT,7.81,stooq:us
egbn.us,NaT,24.815,stooq:us
egg.us,NaT,7.25,stooq:us
egha.us,NaT,10.205,stooq:us
eghar.us,NaT,0.25,stooq:us
eghau.us,NaT,10.47,stooq:us
eght.us,NaT,1.6,stooq:us
eh.us,NaT,9.34,stooq:us
ehgo.us,NaT,0.1829,stooq:us
ehld.us,NaT,7.51,stooq:us
ehth.us,NaT,1.28,stooq:us
eikn.us,NaT,9.8,stooq:us
ejh.us,NaT,2.11,stooq:us
ekso.us,NaT,10.01,stooq:us
elab.us,NaT,4.06,stooq:us
elbm.us,NaT,0.5029,stooq:us
eldn.us,NaT,2.83,stooq:us
ele.us,NaT,17.63,stooq:us
elog.us,NaT,1.0334,stooq:us
elpw.us,NaT,2.0,stooq:us
else.us,NaT,4.37,stooq:us
eltk.us,NaT,8.79,stooq:us
eltx.us,NaT,10.5,stooq:us
elut.us,NaT,1.0606,stooq:us
elva.us,NaT,7.4,stooq:us
elvn.us,NaT,38.34,stooq:us
elvr.us,NaT,55.77,stooq:us
elwt.us,NaT,6.69,stooq:us
em.us,NaT,1.12,stooq:us
emat.us,NaT,6.95,stooq:us
embc.us,NaT,8.57,stooq:us
emis.us,NaT,10.035,stooq:us
emisr.us,NaT,0.1469,stooq:us
eml.us,NaT,19.88,stooq:us
empd.us,NaT,4.03,stooq:us
engn.us,NaT,6.3,stooq:us
engnw.us,NaT,2.0101,stooq:us
engs.us,NaT,1.12,stooq:us
enhi.us,NaT,23.9,stooq:us
enhu.us,NaT,23.6,stooq:us
enlt.us,NaT,65.91,stooq:us
enlv.us,NaT,1.0138,stooq:us
enph.us,NaT,38.31,stooq:us
ensc.us,NaT,0.5196,stooq:us
ensg.us,NaT,200.63,stooq:us
enta.us,NaT,12.14,stooq:us
entg.us,NaT,108.64,stooq:us
entx.us,NaT,1.02,stooq:us
envb.us,NaT,1.82,stooq:us
envx.us,NaT,5.22,stooq:us
eols.us,NaT,4.0,stooq:us
eose.us,NaT,4.861,stooq:us
epow.us,NaT,0.8802,stooq:us
eprx.us,NaT,6.58,stooq:us
epsm.us,NaT,1.43,stooq:us
epsn.us,NaT,6.3,stooq:us
eq.us,NaT,1.88,stooq:us
eqix.us,NaT,974.99,stooq:us
eqpt.us,NaT,20.06,stooq:us
eras.us,NaT,15.08,stooq:us
eric.us,NaT,11.35,stooq:us
erie.us,NaT,243.55,stooq:us
erii.us,NaT,10.0,stooq:us
erna.us,NaT,0.2005,stooq:us
ernaw.us,NaT,0.03,stooq:us
esca.us,NaT,17.475,stooq:us
esea.us,NaT,61.2,stooq:us
esha.us,NaT,11.88,stooq:us
eshar.us,NaT,0.1272,stooq:us
esla.us,NaT,1.012,stooq:us
eslaw.us,NaT,0.07,stooq:us
eslt.us,NaT,852.73,stooq:us
esoa.us,NaT,13.66,stooq:us
espr.us,NaT,2.74,stooq:us
esq.us,NaT,107.16,stooq:us
esta.us,NaT,56.79,stooq:us
ethb.us,NaT,26.64,stooq:us
ethi.us,NaT,5.25,stooq:us
ethm.us,NaT,10.47,stooq:us
ethmu.us,NaT,10.91,stooq:us
ethmw.us,NaT,0.75,stooq:us
eton.us,NaT,23.41,stooq:us
etor.us,NaT,29.15,stooq:us
etrl.us,NaT,7.52,stooq:us
ets.us,NaT,0.6675,stooq:us
etsy.us,NaT,48.205,stooq:us
eu.us,NaT,1.8,stooq:us
euda.us,NaT,11.36,stooq:us
eurk.us,NaT,11.29,stooq:us
eurkr.us,NaT,0.2751,stooq:us
eurku.us,NaT,10.89,stooq:us
evax.us,NaT,3.66,stooq:us
evcm.us,NaT,11.435,stooq:us
ever.us,NaT,15.3,stooq:us
evgn.us,NaT,0.81,stooq:us
evgo.us,NaT,1.73,stooq:us
evgow.us,NaT,0.0242,stooq:us
evlv.us,NaT,5.76,stooq:us
evlvw.us,NaT,0.1099,stooq:us
evo.us,NaT,2.38,stooq:us
evox.us,NaT,9.96,stooq:us
evoxu.us,NaT,10.18,stooq:us
evoxw.us,NaT,0.4,stooq:us
evpf.us,NaT,49.24,stooq:us
evrg.us,NaT,81.8,stooq:us
evtv.us,NaT,1.59,stooq:us
ewbc.us,NaT,105.1,stooq:us
ewcz.us,NaT,5.79,stooq:us
ewtx.us,NaT,30.815,stooq:us
